-1.147376527   	-0.169393596   	-0.099332476   	1.180942506   	-0.009201187   	0.048120145   	64.736214789   	0.000000000   	5.233812418   	1.150000000
-1.088658555   	-0.175636409   	-0.096926468   	1.194289500   	-0.010942617   	0.057583437   	61.916376796   	0.000000000   	4.860407251   	1.200000000
-1.029268288   	-0.181874333   	-0.094047296   	1.206171147   	-0.013414257   	0.064997184   	59.342265454   	0.000000000   	4.498875723   	1.250000000
-0.969279050   	-0.188108108   	-0.090797437   	1.216714713   	-0.016455695   	0.070384515   	56.994488460   	0.000000000   	4.156079483   	1.300000000
-0.908757493   	-0.194337158   	-0.087278212   	1.226038764   	-0.019905492   	0.073820904   	54.854919619   	0.000000000   	3.837633307   	1.350000000
-0.847764092   	-0.200559620   	-0.083587166   	1.234253953   	-0.023606481   	0.075426658   	52.906535836   	0.000000000   	3.547879199   	1.400000000
-0.786353614   	-0.206772416   	-0.079815833   	1.241463538   	-0.027410415   	0.075358804   	51.133304270   	0.000000000   	3.289902069   	1.450000000
-0.724575574   	-0.212971356   	-0.076047893   	1.247763696   	-0.031181816   	0.073802707   	49.520117417   	0.000000000   	3.065581814   	1.500000000
-0.662474685   	-0.219151286   	-0.072357758   	1.253243678   	-0.034800971   	0.070963730   	48.052768159   	0.000000000   	2.875675886   	1.550000000
-0.600091279   	-0.225306253   	-0.068809571   	1.257985891   	-0.038166025   	0.067059210   	46.717953240   	0.000000000   	2.719926029   	1.600000000
-0.537461714   	-0.231429706   	-0.065456611   	1.262065953   	-0.041194200   	0.062310971   	45.503292329   	0.000000000   	2.597182848   	1.650000000
-0.474618749   	-0.237514694   	-0.062341062   	1.265552792   	-0.043822206   	0.056938558   	44.397350369   	0.000000000   	2.505541997   	1.700000000
-0.411591899   	-0.243554076   	-0.059494134   	1.268508800   	-0.046005928   	0.051153325   	43.389652941   	0.000000000   	2.442486275   	1.750000000
-0.348407758   	-0.249540720   	-0.056936468   	1.270990093   	-0.047719492   	0.045153448   	42.470687260   	0.000000000   	2.405028441   	1.800000000
-0.285090289   	-0.255467686   	-0.054678796   	1.273046848   	-0.048953850   	0.039119926   	41.631884638   	0.000000000   	2.389850306   	1.850000000
-0.221661094   	-0.261328388   	-0.052722799   	1.274723726   	-0.049714992   	0.033213541   	40.865583344   	0.000000000   	2.393434371   	1.900000000
-0.158139645   	-0.267116734   	-0.051062122   	1.276060366   	-0.050021905   	0.027572776   	40.164973413   	0.000000000   	2.412185059   	1.950000000
-0.094543496   	-0.272827234   	-0.049683484   	1.277091901   	-0.049904402   	0.022312610   	39.524026868   	0.000000000   	2.442537347   	2.000000000
-0.030888470   	-0.278455082   	-0.048567853   	1.277849500   	-0.049400895   	0.017524128   	38.937417977   	0.000000000   	2.481051262   	2.050000000
0.032811178   	-0.283996208   	-0.047691647   	1.278360889   	-0.048556209   	0.013274849   	38.400438592   	0.000000000   	2.524491354   	2.100000000
0.096542614   	-0.289447308   	-0.047027904   	1.278650836   	-0.047419496   	0.009609673   	37.908913425   	0.000000000   	2.569890830   	2.150000000
0.160294300   	-0.294805851   	-0.046547421   	1.278741600   	-0.046042301   	0.006552335   	37.459119433   	0.000000000   	2.614600485   	2.200000000
0.224055871   	-0.300070060   	-0.046219804   	1.278653304   	-0.044476808   	0.004107280   	37.047712533   	0.000000000   	2.656322974   	2.250000000
0.287818042   	-0.305238881   	-0.046014440   	1.278404259   	-0.042774307   	0.002261835   	36.671663791   	0.000000000   	2.693133323   	2.300000000
0.351572507   	-0.310311943   	-0.045901348   	1.278011225   	-0.040983882   	0.000988590   	36.328206123   	0.000000000   	2.723486791   	2.350000000
0.415311858   	-0.315289495   	-0.045851919   	1.277489609   	-0.039151323   	0.000247897   	36.014791615   	0.000000000   	2.746215441   	2.400000000
0.479029509   	-0.320172351   	-0.045839524   	1.276853620   	-0.037318279   	-0.000009590   	35.729058771   	0.000000000   	2.760514857   	2.450000000
0.542719623   	-0.324961813   	-0.045840003   	1.276116387   	-0.035521619   	0.000159574   	35.468808472   	0.000000000   	2.765922569   	2.500000000
0.606377048   	-0.329659609   	-0.045832025   	1.275290037   	-0.033793011   	0.000694025   	35.231987085   	0.000000000   	2.762289768   	2.550000000
0.669997257   	-0.334267815   	-0.045797323   	1.274385766   	-0.032158687   	0.001529829   	35.016675030   	0.000000000   	2.749747823   	2.600000000
0.733576294   	-0.338788784   	-0.045720832   	1.273413878   	-0.030639380   	0.002602525   	34.821079210   	0.000000000   	2.728671245   	2.650000000
0.797110722   	-0.343225082   	-0.045590706   	1.272383839   	-0.029250427   	0.003848942   	34.643527822   	0.000000000   	2.699638360   	2.700000000
0.860597573   	-0.347579413   	-0.045398258   	1.271304304   	-0.028001989   	0.005208767   	34.482466382   	0.000000000   	2.663391137   	2.750000000
0.924034313   	-0.351854569   	-0.045137820   	1.270183168   	-0.026899396   	0.006625843   	34.336454061   	0.000000000   	2.620795332   	2.800000000
0.987418792   	-0.356053361   	-0.044806528   	1.269027600   	-0.025943568   	0.008049205   	34.204159740   	0.000000000   	2.572801985   	2.850000000
1.050749218   	-0.360178578   	-0.044404068   	1.267844092   	-0.025131516   	0.009433853   	34.084357462   	0.000000000   	2.520411160   	2.900000000
1.114024116   	-0.364232939   	-0.043932375   	1.266638501   	-0.024456880   	0.010741266   	33.975921178   	0.000000000   	2.464638658   	2.950000000
1.177242300   	-0.368219054   	-0.043395312   	1.265416102   	-0.023910500   	0.011939681   	33.877818859   	0.000000000   	2.406486260   	3.000000000
1.240402849   	-0.372139396   	-0.042798328   	1.264181631   	-0.023480990   	0.013004156   	33.789106166   	0.000000000   	2.346915883   	3.050000000
1.303505073   	-0.375996273   	-0.042148120   	1.262939332   	-0.023155311   	0.013916434   	33.708919889   	0.000000000   	2.286827911   	3.100000000
1.366548499   	-0.379791815   	-0.041452298   	1.261693004   	-0.022919319   	0.014664648   	33.636471427   	0.000000000   	2.227043786   	3.150000000
1.429532841   	-0.383527960   	-0.040719066   	1.260446034   	-0.022758276   	0.015242880   	33.571040509   	0.000000000   	2.168292827   	3.200000000
1.492457986   	-0.387206452   	-0.039956922   	1.259201444   	-0.022657319   	0.015650614   	33.511969336   	0.000000000   	2.111203144   	3.250000000
1.555323972   	-0.390828838   	-0.039174391   	1.257961914   	-0.022601882   	0.015892107   	33.458657260   	0.000000000   	2.056296396   	3.300000000
1.618130972   	-0.394396476   	-0.038379786   	1.256729818   	-0.022578048   	0.015975702   	33.410556026   	0.000000000   	2.003986086   	3.350000000
1.680879280   	-0.397910545   	-0.037581001   	1.255507248   	-0.022572855   	0.015913111   	33.367165610   	0.000000000   	1.954579000   	3.400000000
1.743569293   	-0.401372057   	-0.036785345   	1.254296036   	-0.022574527   	0.015718700   	33.328030559   	0.000000000   	1.908279387   	3.450000000
1.806201500   	-0.404781873   	-0.035999410   	1.253097775   	-0.022572656   	0.015408777   	33.292736789   	0.000000000   	1.865195430   	3.500000000
1.868776469   	-0.408140721   	-0.035228971   	1.251913841   	-0.022558317   	0.015000918   	33.260908730   	0.000000000   	1.825347554   	3.550000000
1.931294839   	-0.411449218   	-0.034478925   	1.250745406   	-0.022524129   	0.014513339   	33.232206711   	0.000000000   	1.788678123   	3.600000000
1.993757303   	-0.414707882   	-0.033753258   	1.249593458   	-0.022464272   	0.013964322   	33.206324521   	0.000000000   	1.755062092   	3.650000000
2.056164606   	-0.417917161   	-0.033055042   	1.248458817   	-0.022374454   	0.013371717   	33.182987052   	0.000000000   	1.724318219   	3.700000000
2.118517534   	-0.421077446   	-0.032386456   	1.247342149   	-0.022251843   	0.012752502   	33.161947983   	0.000000000   	1.696220452   	3.750000000
2.180816904   	-0.424189089   	-0.031748831   	1.246243983   	-0.022094963   	0.012122433   	33.142987470   	0.000000000   	1.670509171   	3.800000000
2.243063562   	-0.427252424   	-0.031142710   	1.245164727   	-0.021903573   	0.011495760   	33.125909837   	0.000000000   	1.646901992   	3.850000000
2.305258377   	-0.430267774   	-0.030567922   	1.244104677   	-0.021678522   	0.010885018   	33.110541283   	0.000000000   	1.625103901   	3.900000000
2.367402232   	-0.433235471   	-0.030023671   	1.243064038   	-0.021421594   	0.010300897   	33.096727607   	0.000000000   	1.604816519   	3.950000000
2.429496023   	-0.436155865   	-0.029508626   	1.242042932   	-0.021135343   	0.009752169   	33.084332004   	0.000000000   	1.585746359   	4.000000000
2.491540656   	-0.439029328   	-0.029021017   	1.241041413   	-0.020822934   	0.009245676   	33.073232954   	0.000000000   	1.567611967   	4.050000000
2.553537042   	-0.441856268   	-0.028558734   	1.240059473   	-0.020487981   	0.008786379   	33.063322232   	0.000000000   	1.550149897   	4.100000000
2.615486092   	-0.444637127   	-0.028119415   	1.239097059   	-0.020134394   	0.008377442   	33.054503080   	0.000000000   	1.533119496   	4.150000000
2.677388722   	-0.447372389   	-0.027700543   	1.238154075   	-0.019766237   	0.008020360   	33.046688552   	0.000000000   	1.516306511   	4.200000000
2.739245843   	-0.450062576   	-0.027299525   	1.237230393   	-0.019387602   	0.007715117   	33.039800042   	0.000000000   	1.499525567   	4.250000000
2.801058363   	-0.452708253   	-0.026913769   	1.236325859   	-0.019002489   	0.007460360   	33.033766021   	0.000000000   	1.482621581   	4.300000000
2.862827187   	-0.455310022   	-0.026540751   	1.235440295   	-0.018614714   	0.007253598   	33.028520950   	0.000000000   	1.465470196   	4.350000000
2.924553211   	-0.457868520   	-0.026178071   	1.234573508   	-0.018227823   	0.007091395   	33.024004383   	0.000000000   	1.447977358   	4.400000000
2.986237328   	-0.460384416   	-0.025823501   	1.233725291   	-0.017845029   	0.006969579   	33.020160233   	0.000000000   	1.430078121   	4.450000000
3.047880419   	-0.462858408   	-0.025475022   	1.232895423   	-0.017469165   	0.006883434   	33.016936191   	0.000000000   	1.411734830   	4.500000000
3.109483358   	-0.465291214   	-0.025130850   	1.232083677   	-0.017102653   	0.006827896   	33.014283264   	0.000000000   	1.392934787   	4.550000000
3.171047011   	-0.467683570   	-0.024789456   	1.231289815   	-0.016747482   	0.006797719   	33.012155428   	0.000000000   	1.373687530   	4.600000000
3.232572231   	-0.470036225   	-0.024449570   	1.230513596   	-0.016405210   	0.006787647   	33.010509359   	0.000000000   	1.354021841   	4.650000000
3.294059862   	-0.472349933   	-0.024110187   	1.229754769   	-0.016076968   	0.006792545   	33.009304236   	0.000000000   	1.333982593   	4.700000000
3.355510738   	-0.474625450   	-0.023770560   	1.229013082   	-0.015763480   	0.006807527   	33.008501591   	0.000000000   	1.313627550   	4.750000000
3.416925680   	-0.476863528   	-0.023430184   	1.228288276   	-0.015465093   	0.006828054   	33.008065197   	0.000000000   	1.293024188   	4.800000000
3.478305498   	-0.479064912   	-0.023088781   	1.227580089   	-0.015181805   	0.006850014   	33.007960979   	0.000000000   	1.272246644   	4.850000000
3.539650989   	-0.481230335   	-0.022746280   	1.226888256   	-0.014913310   	0.006869782   	33.008156941   	0.000000000   	1.251372841   	4.900000000
3.600962940   	-0.483360515   	-0.022402791   	1.226212508   	-0.014659037   	0.006884259   	33.008623106   	0.000000000   	1.230481855   	4.950000000
3.662242123   	-0.485456150   	-0.022058578   	1.225552573   	-0.014418196   	0.006890889   	33.009331454   	0.000000000   	1.209651559   	5.000000000
3.723489299   	-0.487517921   	-0.021714034   	1.224908178   	-0.014189825   	0.006887668   	33.010255868   	0.000000000   	1.188956578   	5.050000000
3.784705215   	-0.489546485   	-0.021369650   	1.224279046   	-0.013972831   	0.006873127   	33.011372078   	0.000000000   	1.168466572   	5.100000000
3.845890605   	-0.491542475   	-0.021025994   	1.223664899   	-0.013766036   	0.006846313   	33.012657597   	0.000000000   	1.148244853   	5.150000000
3.907046192   	-0.493506501   	-0.020683678   	1.223065459   	-0.013568215   	0.006806748   	33.014091665   	0.000000000   	1.128347334   	5.200000000
3.968172683   	-0.495439149   	-0.020343341   	1.222480445   	-0.013378135   	0.006754391   	33.015655186   	0.000000000   	1.108821799   	5.250000000
4.029270772   	-0.497340982   	-0.020005621   	1.221909577   	-0.013194584   	0.006689584   	33.017330659   	0.000000000   	1.089707477   	5.300000000
4.090341142   	-0.499212537   	-0.019671142   	1.221352573   	-0.013016401   	0.006612999   	33.019102111   	0.000000000   	1.071034893   	5.350000000
4.151384459   	-0.501054332   	-0.019340492   	1.220809152   	-0.012842502   	0.006525578   	33.020955024   	0.000000000   	1.052825969   	5.400000000
4.212401379   	-0.502866861   	-0.019014213   	1.220279035   	-0.012671894   	0.006428483   	33.022876266   	0.000000000   	1.035094341   	5.450000000
4.273392542   	-0.504650602   	-0.018692789   	1.219761941   	-0.012503693   	0.006323031   	33.024854008   	0.000000000   	1.017845866   	5.500000000
4.334358576   	-0.506406011   	-0.018376638   	1.219257592   	-0.012337131   	0.006210646   	33.026877650   	0.000000000   	1.001079270   	5.550000000
4.395300096   	-0.508133531   	-0.018066105   	1.218765711   	-0.012171565   	0.006092805   	33.028937738   	0.000000000   	0.984786918   	5.600000000
4.456217703   	-0.509833589   	-0.017761465   	1.218286024   	-0.012006472   	0.005970994   	33.031025886   	0.000000000   	0.968955655   	5.650000000
4.517111984   	-0.511506598   	-0.017462915   	1.217818259   	-0.011841456   	0.005846666   	33.033134687   	0.000000000   	0.953567706   	5.700000000
4.577983515   	-0.513152962   	-0.017170582   	1.217362146   	-0.011676235   	0.005721206   	33.035257634   	0.000000000   	0.938601588   	5.750000000
4.638832858   	-0.514773074   	-0.016884522   	1.216917417   	-0.011510639   	0.005595903   	33.037389040   	0.000000000   	0.924033019   	5.800000000
4.699660562   	-0.516367319   	-0.016604727   	1.216483811   	-0.011344597   	0.005471924   	33.039523952   	0.000000000   	0.909835795   	5.850000000
4.760467164   	-0.517936075   	-0.016331130   	1.216061068   	-0.011178129   	0.005350301   	33.041658074   	0.000000000   	0.895982613   	5.900000000
4.821253189   	-0.519479715   	-0.016063615   	1.215648932   	-0.011011332   	0.005231912   	33.043787697   	0.000000000   	0.882445839   	5.950000000
4.882019149   	-0.520998606   	-0.015802020   	1.215247151   	-0.010844367   	0.005117484   	33.045909619   	0.000000000   	0.869198186   	6.000000000
4.942765545   	-0.522493113   	-0.015546146   	1.214855479   	-0.010677449   	0.005007583   	33.048021086   	0.000000000   	0.856213309   	6.050000000
5.003492863   	-0.523963597   	-0.015295766   	1.214473673   	-0.010510831   	0.004902622   	33.050119728   	0.000000000   	0.843466310   	6.100000000
5.064201583   	-0.525410415   	-0.015050635   	1.214101496   	-0.010344793   	0.004802866   	33.052203500   	0.000000000   	0.830934144   	6.150000000
5.124892169   	-0.526833924   	-0.014810492   	1.213738713   	-0.010179630   	0.004708440   	33.054270638   	0.000000000   	0.818595931   	6.200000000
5.185565076   	-0.528234479   	-0.014575070   	1.213385098   	-0.010015643   	0.004619346   	33.056319610   	0.000000000   	0.806433175   	6.250000000
5.246220748   	-0.529612430   	-0.014344103   	1.213040427   	-0.009853129   	0.004535471   	33.058349077   	0.000000000   	0.794429899   	6.300000000
5.306859617   	-0.530968129   	-0.014117329   	1.212704481   	-0.009692370   	0.004456609   	33.060357867   	0.000000000   	0.782572695   	6.350000000
5.367482107   	-0.532301924   	-0.013894499   	1.212377047   	-0.009533631   	0.004382470   	33.062344937   	0.000000000   	0.770850704   	6.400000000
5.428088629   	-0.533614161   	-0.013675375   	1.212057916   	-0.009377149   	0.004312705   	33.064309360   	0.000000000   	0.759255532   	6.450000000
5.488679586   	-0.534905183   	-0.013459740   	1.211746884   	-0.009223134   	0.004246912   	33.066250301   	0.000000000   	0.747781114   	6.500000000
5.549255370   	-0.536175332   	-0.013247394   	1.211443753   	-0.009071761   	0.004184662   	33.068167003   	0.000000000   	0.736423526   	6.550000000
5.609816365   	-0.537424945   	-0.013038161   	1.211148328   	-0.008923173   	0.004125507   	33.070058780   	0.000000000   	0.725180774   	6.600000000
5.670362944   	-0.538654356   	-0.012831886   	1.210860420   	-0.008777478   	0.004068995   	33.071925003   	0.000000000   	0.714052549   	6.650000000
5.730895473   	-0.539863896   	-0.012628436   	1.210579842   	-0.008634747   	0.004014681   	33.073765101   	0.000000000   	0.703039973   	6.700000000
5.791414306   	-0.541053891   	-0.012427702   	1.210306414   	-0.008495021   	0.003962142   	33.075578552   	0.000000000   	0.692145333   	6.750000000
5.851919791   	-0.542224663   	-0.012229595   	1.210039960   	-0.008358307   	0.003910980   	33.077364881   	0.000000000   	0.681371822   	6.800000000
5.912412267   	-0.543376529   	-0.012034046   	1.209780307   	-0.008224586   	0.003860830   	33.079123665   	0.000000000   	0.670723280   	6.850000000
5.972892063   	-0.544509801   	-0.011841004   	1.209527286   	-0.008093812   	0.003811369   	33.080854524   	0.000000000   	0.660203953   	6.900000000
6.033359503   	-0.545624786   	-0.011650436   	1.209280734   	-0.007965915   	0.003762315   	33.082557127   	0.000000000   	0.649818274   	6.950000000
6.093814899   	-0.546721784   	-0.011462320   	1.209040489   	-0.007840811   	0.003713433   	33.084231192   	0.000000000   	0.639570656   	7.000000000
6.154258559   	-0.547801093   	-0.011276649   	1.208806395   	-0.007718396   	0.003664531   	33.085876485   	0.000000000   	0.629465319   	7.050000000
6.214690782   	-0.548863002   	-0.011093422   	1.208578299   	-0.007598558   	0.003615466   	33.087492819   	0.000000000   	0.619506139   	7.100000000
6.275111858   	-0.549907795   	-0.010912649   	1.208356051   	-0.007481176   	0.003566134   	33.089080059   	0.000000000   	0.609696525   	7.150000000
6.335522073   	-0.550935751   	-0.010734342   	1.208139506   	-0.007366126   	0.003516475   	33.090638117   	0.000000000   	0.600039324   	7.200000000
6.395921704   	-0.551947143   	-0.010558518   	1.207928520   	-0.007253279   	0.003466465   	33.092166955   	0.000000000   	0.590536752   	7.250000000
6.456311021   	-0.552942238   	-0.010385195   	1.207722954   	-0.007142512   	0.003416113   	33.093666580   	0.000000000   	0.581190351   	7.300000000
6.516690287   	-0.553921298   	-0.010214389   	1.207522674   	-0.007033704   	0.003365458   	33.095137049   	0.000000000   	0.572000970   	7.350000000
6.577059760   	-0.554884581   	-0.010046117   	1.207327544   	-0.006926739   	0.003314562   	33.096578462   	0.000000000   	0.562968765   	7.400000000
6.637419690   	-0.555832336   	-0.009880388   	1.207137437   	-0.006821509   	0.003263508   	33.097990961   	0.000000000   	0.554093223   	7.450000000
6.697770323   	-0.556764810   	-0.009717213   	1.206952225   	-0.006717916   	0.003212391   	33.099374732   	0.000000000   	0.545373193   	7.500000000
6.758111895   	-0.557682246   	-0.009556593   	1.206771784   	-0.006615871   	0.003161319   	33.100729995   	0.000000000   	0.536806944   	7.550000000
6.818444639   	-0.558584879   	-0.009398528   	1.206595994   	-0.006515296   	0.003110404   	33.102057008   	0.000000000   	0.528392218   	7.600000000
6.878768781   	-0.559472941   	-0.009243007   	1.206424737   	-0.006416122   	0.003059760   	33.103356059   	0.000000000   	0.520126301   	7.650000000
6.939084543   	-0.560346661   	-0.009090019   	1.206257898   	-0.006318291   	0.003009502   	33.104627468   	0.000000000   	0.512006097   	7.700000000
6.999392140   	-0.561206263   	-0.008939544   	1.206095365   	-0.006221758   	0.002959738   	33.105871579   	0.000000000   	0.504028203   	7.750000000
7.059691780   	-0.562051967   	-0.008791557   	1.205937027   	-0.006126483   	0.002910568   	33.107088758   	0.000000000   	0.496188981   	7.800000000
7.119983669   	-0.562883989   	-0.008646029   	1.205782779   	-0.006032439   	0.002862084   	33.108279392   	0.000000000   	0.488484639   	7.850000000
7.180268005   	-0.563702541   	-0.008502925   	1.205632516   	-0.005939605   	0.002814367   	33.109443883   	0.000000000   	0.480911292   	7.900000000
7.240544983   	-0.564507833   	-0.008362206   	1.205486136   	-0.005847968   	0.002767487   	33.110582650   	0.000000000   	0.473465034   	7.950000000
7.300814793   	-0.565300072   	-0.008223832   	1.205343539   	-0.005757520   	0.002721498   	33.111696118   	0.000000000   	0.466141997   	8.000000000
7.361077617   	-0.566079460   	-0.008087757   	1.205204630   	-0.005668259   	0.002676444   	33.112784722   	0.000000000   	0.458938395   	8.050000000
7.421333637   	-0.566846196   	-0.007953935   	1.205069313   	-0.005580186   	0.002632355   	33.113848904   	0.000000000   	0.451850580   	8.100000000
7.481583028   	-0.567600479   	-0.007822317   	1.204937497   	-0.005493306   	0.002589248   	33.114889109   	0.000000000   	0.444875068   	8.150000000
7.541825959   	-0.568342502   	-0.007692855   	1.204809092   	-0.005407626   	0.002547129   	33.115905781   	0.000000000   	0.438008573   	8.200000000
7.602062597   	-0.569072456   	-0.007565498   	1.204684010   	-0.005323152   	0.002505993   	33.116899367   	0.000000000   	0.431248029   	8.250000000
7.662293106   	-0.569790530   	-0.007440199   	1.204562166   	-0.005239893   	0.002465825   	33.117870311   	0.000000000   	0.424590599   	8.300000000
7.722517641   	-0.570496909   	-0.007316907   	1.204443477   	-0.005157855   	0.002426602   	33.118819054   	0.000000000   	0.418033683   	8.350000000
7.782736358   	-0.571191778   	-0.007195577   	1.204327861   	-0.005077045   	0.002388294   	33.119746034   	0.000000000   	0.411574919   	8.400000000
7.842949407   	-0.571875317   	-0.007076163   	1.204215241   	-0.004997466   	0.002350865   	33.120651682   	0.000000000   	0.405212177   	8.450000000
7.903156933   	-0.572547703   	-0.006958619   	1.204105539   	-0.004919121   	0.002314274   	33.121536426   	0.000000000   	0.398943550   	8.500000000
7.963359079   	-0.573209112   	-0.006842906   	1.203998679   	-0.004842009   	0.002278479   	33.122400687   	0.000000000   	0.392767335   	8.550000000
8.023555984   	-0.573859717   	-0.006728982   	1.203894590   	-0.004766128   	0.002243434   	33.123244879   	0.000000000   	0.386682022   	8.600000000
8.083747783   	-0.574499688   	-0.006616810   	1.203793199   	-0.004691472   	0.002209093   	33.124069412   	0.000000000   	0.380686268   	8.650000000
8.143934608   	-0.575129194   	-0.006506355   	1.203694437   	-0.004618032   	0.002175412   	33.124874686   	0.000000000   	0.374778880   	8.700000000
8.204116588   	-0.575748398   	-0.006397585   	1.203598236   	-0.004545799   	0.002142347   	33.125661096   	0.000000000   	0.368958791   	8.750000000
8.264293846   	-0.576357464   	-0.006290467   	1.203504531   	-0.004474759   	0.002109857   	33.126429032   	0.000000000   	0.363225037   	8.800000000
8.324466507   	-0.576956551   	-0.006184975   	1.203413257   	-0.004404896   	0.002077901   	33.127178874   	0.000000000   	0.357576735   	8.850000000
8.384634687   	-0.577545818   	-0.006081080   	1.203324352   	-0.004336193   	0.002046446   	33.127910999   	0.000000000   	0.352013064   	8.900000000
8.444798503   	-0.578125419   	-0.005978757   	1.203237754   	-0.004268631   	0.002015458   	33.128625775   	0.000000000   	0.346533241   	8.950000000
8.504958069   	-0.578695506   	-0.005877984   	1.203153404   	-0.004202189   	0.001984911   	33.129323565   	0.000000000   	0.341136509   	9.000000000
8.565113492   	-0.579256231   	-0.005778739   	1.203071245   	-0.004136845   	0.001954779   	33.130004728   	0.000000000   	0.335822114   	9.050000000
8.625264882   	-0.579807740   	-0.005681000   	1.202991219   	-0.004072576   	0.001925044   	33.130669614   	0.000000000   	0.330589300   	9.100000000
8.685412342   	-0.580350178   	-0.005584748   	1.202913272   	-0.004009360   	0.001895688   	33.131318569   	0.000000000   	0.325437287   	9.150000000
8.745555973   	-0.580883690   	-0.005489963   	1.202837349   	-0.003947172   	0.001866698   	33.131951935   	0.000000000   	0.320365271   	9.200000000
8.805695875   	-0.581408414   	-0.005396628   	1.202763400   	-0.003885989   	0.001838067   	33.132570046   	0.000000000   	0.315372412   	9.250000000
8.865832145   	-0.581924489   	-0.005304725   	1.202691372   	-0.003825788   	0.001809786   	33.133173233   	0.000000000   	0.310457830   	9.300000000
8.925964876   	-0.582432051   	-0.005214236   	1.202621216   	-0.003766546   	0.001781853   	33.133761820   	0.000000000   	0.305620604   	9.350000000
8.986094159   	-0.582931233   	-0.005125143   	1.202552884   	-0.003708240   	0.001754267   	33.134336129   	0.000000000   	0.300859770   	9.400000000
9.046220085   	-0.583422167   	-0.005037430   	1.202486328   	-0.003650850   	0.001727028   	33.134896473   	0.000000000   	0.296174322   	9.450000000
9.106342740   	-0.583904982   	-0.004951078   	1.202421503   	-0.003594354   	0.001700137   	33.135443163   	0.000000000   	0.291563214   	9.500000000
9.166462209   	-0.584379805   	-0.004866071   	1.202358364   	-0.003538733   	0.001673599   	33.135976505   	0.000000000   	0.287025363   	9.550000000
9.226578574   	-0.584846761   	-0.004782391   	1.202296867   	-0.003483968   	0.001647417   	33.136496798   	0.000000000   	0.282559657   	9.600000000
